id_unidade,codigo,nome_unidade,sigla,municipio,id_unidade_gestora,unidade_gestora,id_unidade_responsavel,unidade_responsavel,hierarquia,data_criacao,classificacao_unidade,nivel_organizacional,ambiente_organizacional_unidade,tipo_unidade_organizacional,area_atuacao_unidade
4564,11390305,COORDENACAO DO CURSO TECNICO,COORDT,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3330,DIRETORIA DA ESCOLA DE MUSICA,.605.284.3330.4564.,24/06/2006,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,FIM
3318,1122010303,COORDENACAO DO CURSO TECNICO DE INFORMATICA,CTI,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,9044,DIRECAO DE ENSINO - ENSINO BASICO TECNICO E TECNOLOGICO,.605.351.3303.9044.3318.,24/06/1974,ACADÊMICA,TÁTICO,AGROPECUÁRIO                                      ,COORDENAÇÃO                                                 ,FIM
7207,110005020303,COORDENACAO DO CURSO TECNICO DE TECNOLOGIA DA INFORMACAO - IMD,TTECIMET,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10082,DIRETORIA DE ENSINO - IMD,.605.6069.7147.10082.7207.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8114,11690007,COORDENACAO DO CURSO TECNICO EM AGENTE COMUNITARIO DE SAUDE,CTAGECOMSA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.8114.,28/11/2013,ACADÊMICA,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,COORDENAÇÃO                                                 ,FIM
3317,1122010304,COORDENACAO DO CURSO TECNICO EM AGROPECUARIA,CTA,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,9044,DIRECAO DE ENSINO - ENSINO BASICO TECNICO E TECNOLOGICO,.605.351.3303.9044.3317.,24/06/1974,ACADÊMICA,TÁTICO,AGROPECUÁRIO                                      ,COORDENAÇÃO                                                 ,FIM
8115,11690008,COORDENACAO DO CURSO TECNICO EM ANALISES CLINICAS,CCTECANAC,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.8115.,28/11/2013,ACADÊMICA,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,COORDENAÇÃO                                                 ,FIM
6344,1122010305,COORDENACAO DO CURSO TECNICO EM AQUICULTURA,COORDTECAQUI,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,9044,DIRECAO DE ENSINO - ENSINO BASICO TECNICO E TECNOLOGICO,.605.351.3303.9044.6344.,10/11/2011,ADMINISTRATIVA,GERENCIAL,AGROPECUÁRIO                                      ,COORDENAÇÃO                                                 ,FIM
3995,11690006,COORDENACAO DO CURSO TECNICO EM ENFERMAGEM,CCTEEN,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.3995.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,COORDENAÇÃO                                                 ,FIM
8164,11690009,COORDENACAO DO CURSO TECNICO EM PRATICAS INTEGRATIVAS E COMPLEMENTARES EM SAUDE,CCTECPRAINCOMS,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.8164.,16/12/2013,ACADÊMICA,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,COORDENAÇÃO                                                 ,FIM
8165,11690010,COORDENACAO DO CURSO TECNICO EM REGISTROS E INFORMACOES EM SAUDE,CTECREINFSA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.8165.,16/12/2013,ACADÊMICA,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,COORDENADORIA                                               ,FIM
8166,11690011,COORDENACAO DO CURSO TECNICO EM SEGURANCA DO TRABALHO,CTECSEGTRA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.8166.,16/12/2013,ACADÊMICA,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,COORDENAÇÃO                                                 ,FIM
8167,11690012,COORDENACAO DO CURSO TECNICO EM VIGILANCIA EM SAUDE,CTECVIGSA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.8167.,16/12/2013,ACADÊMICA,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,COORDENADORIA                                               ,FIM
7283,13000001,COORDENACAO DO MESTRADO PROFISSIONAL EM GESTAO DE PROCESSOS INSTITUCIONAIS,CMPGPI/CCHLA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",.442.7283.,15/07/2013,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
7722,11570004,COORDENACAO DO POLO DE APOIO PRESENCIAL DE NOVA CRUZ,CPAP/NOVACRUZ,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1480,SECRETARIA DE EDUCACAO A DISTANCIA,.605.1480.7722.,08/02/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3320,112324,COORDENACAO DO PROEJA,PROEJA,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.3320.,24/06/1974,ACADÊMICA,TÁTICO,AGROPECUÁRIO                                      ,COORDENAÇÃO                                                 ,FIM
7156,11000504,COORDENACAO NPITI (NUCLEO DE PESQUISAS E INOVACAO EM TECNOLOGIA DA INFORMACAO) - IMD,NUCPESMET,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6069,INSTITUTO METROPOLE DIGITAL,.605.6069.7156.,09/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3468,190502,COORDENACAO PEDAGOGICA,COOR/PED,NATAL,5965,CENTRO DE EDUCACAO,1452,NUCLEO DE EDUCACAO DA INFANCIA,.5965.1452.3468.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,"CIÊNCIAS HUMANAS, JURÍDICAS E ECONÔMICAS          ",COORDENAÇÃO                                                 ,FIM
6327,112234,COORDENACAO PEDAGOGICA,COORDPEDAG,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6327.,14/11/2011,ADMINISTRATIVA,TÁTICO,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,FIM
4076,190002,COORDENACAO PEDAGOGICA DAS LICENCIATURAS,COORPELIC/CE,NATAL,5965,CENTRO DE EDUCACAO,5965,CENTRO DE EDUCACAO,.5965.4076.,24/06/1974,ACADÊMICA,OPERACIONAL,"CIÊNCIAS HUMANAS, JURÍDICAS E ECONÔMICAS          ",COORDENADORIA                                               ,FIM
10463,11000505,COORDENACAO SETE (NUCLEO DE PESQUISAS E INOVACAO EM ENGENHARIA DE SOFTWARE) - IMD,COORD/SETE,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6069,INSTITUTO METROPOLE DIGITAL,.605.6069.10463.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3964,11260105,COORDENACAO TECNICO-CIENTIFICA E CULTURAL,CTC,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3958,DIRETORIA DO MUSEU CAMARA CASCUDO ,.605.290.3958.3964.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,COORDENAÇÃO                                                 ,FIM
4442,11020502,COORDENADOR DA CGT,CCORD/CGT,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,249,PROAD - COORDENADORIA DE TRANSPORTES,.605.1422.342.249.4442.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFRA ESTRUTURA                                   ,SETOR                                                       ,FIM
5970,190102,COORDENADORIA ADMINISTRATIVA - CE,COAD/CE,NATAL,5965,CENTRO DE EDUCACAO,5966,ADMINISTRACAO DO CENTRO DE EDUCACAO,.5965.5966.5970.,20/02/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
7204,115720,COORDENADORIA ADMINISTRATIVA E DE PROJETOS/SEDIS,COASED,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1480,SECRETARIA DE EDUCACAO A DISTANCIA,.605.1480.7204.,31/10/2012,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8848,11080010,COORDENADORIA DA PRACA DE EVENTOS,SIN/PRAEVENTOS,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,20,SUPERINTENDENCIA DE INFRAESTRUTURA,.605.20.8848.,17/07/2014,ADMINISTRATIVA,TÁTICO,INFRA ESTRUTURA                                   ,COORDENAÇÃO                                                 ,FIM
10901,110408,COORDENADORIA DE ACOES COMUNITARIAS,CAC/PROEX,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,17,PRO-REITORIA DE EXTENSAO UNIVERSITARIA,.605.17.10901.,16/06/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,FIM
8118,116512,"Coordenadoria de Acumulacao de Cargos, Empregos e Funcoes Publicas",CAC/PROGESP,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1421,PRO-REITORIA DE GESTAO DE PESSOAS,.605.1421.8118.,03/11/2201,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,FIM
3346,112023,COORDENADORIA DE APOIO AO USUARIO,CAU,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.3346.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,DIVISÃO                                                     ,MEIO
3350,112024,Coordenadoria de Apoio Tecnologico,CAT,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.3350.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,DIVISÃO                                                     ,MEIO
10536,11320105,COORDENADORIA DE AUDITORIA E CONTROLE - AUDITORIA,CAC/AUDIT,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,263,AUDITORIA INTERNA,.605.262.263.10536.,01/02/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
7787,110708,COORDENADORIA DE AVALIACAO DE POLITICAS INSTITUCIONAIS,CAPI/PROPLAN,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1449,PRO-REITORIA DE PLANEJAMENTO,.605.1449.7787.,01/01/2013,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,MEIO
3341,112021,COORDENADORIA DE BIBLIOTECAS SETORIAIS ,CBT/BCZM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.3341.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,COORDENAÇÃO                                                 ,MEIO
6975,116509,COORDENADORIA DE CONCURSOS,COC,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1421,PRO-REITORIA DE GESTAO DE PESSOAS,.605.1421.6975.,12/07/2011,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,MEIO
9105,11350503,COORDENADORIA DE CONECTIVIDADE - SINFO,CONECT/SINFO,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3616,SINFO - COORDENADORIA DE REDES,.605.2.3616.9105.,01/01/2015,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,FIM
7081,110406,"COORDENADORIA DE CULTURA, MUSEUS E MEMORIA - PROEX ",CCMM/PROEX,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,17,PRO-REITORIA DE EXTENSAO UNIVERSITARIA,.605.17.7081.,28/09/2012,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,FIM
4289,11280401,"COORDENADORIA DE DOCUMENTACAO, ACERVO E MEMORIA",SEDOCAM/TVU,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4044,SECRETARIA ADMINISTRATIVA,.605.19.4044.4289.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,"ARTES, COMUNICAÇÃO E DIFUSÃO                      ",CENTRO                                                      ,FIM
7093,1131000701,"COORDENADORIA DE ESPORTE, CULTURA E LAZER",COESCLA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7064,DIRETORIA DE ATIVIDADES ESTUDANTIS,.605.248.7064.7093.,01/01/2013,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
11100,10890407,COORDENADORIA DE EXTENSAO - ICE,COEXT/ICE,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,11090,DIRETORIA DO INSTITUTO DO CEREBRO,.605.6026.11090.11100.,13/10/2017,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,FIM
10495,11230033,COORDENADORIA DE FORMACAO PARA DOCENCIA,CFD/PPG,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1483,PRO-REITORIA DE POS GRADUACAO,.605.1483.10495.,26/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10994,11500109,COORDENADORIA DE GARANTIA DA QUALIDADE,GGQ/NUPLAM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4006,DIRETORIA - NUPLAM,.605.252.4006.10994.,31/07/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
11095,10890404,COORDENADORIA DE GRADUACAO - ICE,COGRAD/ICE,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,11090,DIRETORIA DO INSTITUTO DO CEREBRO,.605.6026.11090.11095.,13/10/2017,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,FIM
11660,11280003,COORDENADORIA DE JORNALISMO,CJorTV,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,19,SUPERINTENDENCIA DE COMUNICACAO,.605.19.11660.,10/10/2018,ADMINISTRATIVA,ESTRATÉGICO,"ARTES, COMUNICAÇÃO E DIFUSÃO                      ",COORDENADORIA                                               ,FIM
8844,11080006,COORDENADORIA DE MANUTENCAO DE EQUIPAMENTOS,SIN/MANEQUIP,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,20,SUPERINTENDENCIA DE INFRAESTRUTURA,.605.20.8844.,17/07/2014,ADMINISTRATIVA,TÁTICO,INFRA ESTRUTURA                                   ,COORDENAÇÃO                                                 ,FIM
4589,11080011,COORDENADORIA DE ORCAMENTO E PROJETOS BASICOS,INFRA/COPB,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,20,SUPERINTENDENCIA DE INFRAESTRUTURA,.605.20.4589.,24/06/2007,ADMINISTRATIVA,OPERACIONAL,INFRA ESTRUTURA                                   ,SETOR                                                       ,MEIO
8840,11080002,COORDENADORIA DE PEQUENAS OBRAS,SIN/PEQOB,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,20,SUPERINTENDENCIA DE INFRAESTRUTURA,.605.20.8840.,17/07/2014,ADMINISTRATIVA,TÁTICO,INFRA ESTRUTURA                                   ,COORDENAÇÃO                                                 ,FIM
11099,10890406,COORDENADORIA DE PESQUISA - ICE,COPESQ/ICE,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,11090,DIRETORIA DO INSTITUTO DO CEREBRO,.605.6026.11090.11099.,13/10/2017,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,FIM
10535,11320104,COORDENADORIA DE PLANEJAMENTO E MONITORAMENTO - AUDITORIA,CPM/AUDIT,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,263,AUDITORIA INTERNA,.605.262.263.10535.,20/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
11096,10890405,COORDENADORIA DE POS-GRADUACAO - ICE,COPOSGRAD/ICE,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,11090,DIRETORIA DO INSTITUTO DO CEREBRO,.605.6026.11090.11096.,13/10/2017,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,FIM
3342,112022,Coordenadoria de Processos Tecnicos,CPT,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.3342.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,DIVISÃO                                                     ,FIM
7205,115721,COORDENADORIA DE PRODUCAO DE MATERIAIS DIDATICOS/SEDIS,COOPSED,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1480,SECRETARIA DE EDUCACAO A DISTANCIA,.605.1480.7205.,31/10/2012,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8119,116513,COORDENADORIA DE QUALIDADE DE VIDA NO TRABALHO,QUALIVIDA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1421,PRO-REITORIA DE GESTAO DE PESSOAS,.605.1421.8119.,03/12/2013,ACADÊMICA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10512,11230037,COORDENADORIA DE RESIDENCIAS EM SAUDE,CRS/PPG,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1483,PRO-REITORIA DE POS GRADUACAO,.605.1483.10512.,26/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3343,112025,Coordenadoria de Selecao e Aquisicao,CSA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.3343.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,SETOR                                                       ,MEIO
9093,11350102,COORDENADORIA DE SISTEMAS ACADEMICOS - SINFO,CSACAD/SINFO,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3615,SINFO - COORDENADORIA DE SISTEMAS,.605.2.3615.9093.,01/01/2015,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
6949,115716,COORDENADORIA DE TECNOLOGIA DA INFORMACAO/SEDIS,CTI/SEDIS,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1480,SECRETARIA DE EDUCACAO A DISTANCIA,.605.1480.6949.,11/11/2011,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
4046,112806,COORDENADORIA DE TECNOLOGIA E MANUTENCAO,CTEMAN/TVU,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,19,SUPERINTENDENCIA DE COMUNICACAO,.605.19.4046.,10/11/1999,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,DEPARTAMENTO                                                ,MEIO
8847,11080009,COORDENADORIA DO CENTRO DE CONVIVENCIA,SIN/CENCONVIV,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,20,SUPERINTENDENCIA DE INFRAESTRUTURA,.605.20.8847.,17/07/2014,ADMINISTRATIVA,TÁTICO,INFRA ESTRUTURA                                   ,COORDENAÇÃO                                                 ,FIM
7780,112331,COORDENADORIA PEDAGOGICA DE POS-GRADUACAO,COORPEPPG,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1483,PRO-REITORIA DE POS GRADUACAO,.605.1483.7780.,01/01/2013,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
7203,115719,COORDENADORIA PEDAGOGICA/SEDIS,COPSED,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1480,SECRETARIA DE EDUCACAO A DISTANCIA,.605.1480.7203.,31/10/2012,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
1631,1724,COORD. POS-GRAD. GEN. E BIO. MOLECULAR,COOR-PGGBM,NATAL,440,CENTRO DE BIOCIENCIAS,440,CENTRO DE BIOCIENCIAS,.440.1631.,24/06/1974,ACADÊMICA,OPERACIONAL,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,FIM
1629,1722,COORD. PROG. DE POS-GRAD. PISICOBIOLOGIA,COOR-PPGP,NATAL,440,CENTRO DE BIOCIENCIAS,440,CENTRO DE BIOCIENCIAS,.440.1629.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,COORDENAÇÃO                                                 ,FIM
10137,1123003701,COREME - HUAB,COREME - HUAB,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10512,COORDENADORIA DE RESIDENCIAS EM SAUDE,.605.1483.10512.10137.,26/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10136,1123003704,COREMU,COREMU/PPG,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10512,COORDENADORIA DE RESIDENCIAS EM SAUDE,.605.1483.10512.10136.,26/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
4227,201207,COSTURA,cost,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,286,DIRETORIA ADMINISTRATIVA - MEJC,.605.447.286.4227.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
2750,2052,COSTURA - MEJC,COSTU/MEJC,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,447,MATERNIDADE ESCOLA JANUARIO CICCO,.605.447.2750.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
11687,3152,COSTURA - MEJC,COSTU/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,8194,SUPERINTENDENCIA DO MEJC - EBSERH,.8517.8194.11687.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
346,113202,CPPADS-COMISSAO PERMANENTE DE PROCESSO ADMINISTRATIVO DISCIPLINAR E SINDICANCIA,CPPADS/GAB,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,262,GABINETE DO REITOR,.605.262.346.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,COMISSÃO PERMANENTE                                         ,MEIO
345,113205,CPPD (COMISSAO PERMANENTE DE PESSOAL DOCENTE),CPPD/GAB,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,262,GABINETE DO REITOR,.605.262.345.,01/04/1987,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,COMISSÃO PERMANENTE                                         ,MEIO
