numero,ano,id_unidade_requisitante,nome_unidade_requisitante,id_unidade_custo,nome_unidade_custo,data_cadastro,valor,numero_alunos_beneficiados,status
10,2017,92,COORDENAÇÃO DO CURSO ENGENHARIA CIVIL,4656,GESTÃO DE CONTRATOS,2017-01-13,800.0,1,LIQUIDADA
9,2017,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2017-11-01,800.0,1,FINALIZADA
8,2017,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2017-11-01,800.0,2,FINALIZADA
7,2017,4525,PROPESQ - COORDENADORIA DE EMPREENDEDORISMO,4656,GESTÃO DE CONTRATOS,2017-10-01,3600.0,6,FINALIZADA
6,2017,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2017-09-01,800.0,1,LIQUIDADA
5,2017,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2017-09-01,800.0,2,FINALIZADA
4,2017,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2017-09-01,4000.0,5,LIQUIDADA
3,2017,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2017-09-01,4000.0,5,FINALIZADA
2,2017,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2017-02-01,6500.0,1,EM_LIQUIDACAO
1,2017,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,4656,GESTÃO DE CONTRATOS,2017-02-01,1200.0,1,LIQUIDADA
1725,2016,7858,AUXILIO ÓCULOS - PROAE,7858,AUXILIO ÓCULOS - PROAE,2016-12-28,200.0,1,FINALIZADA
1724,2016,94,COORDENAÇÃO DO CURSO ENGENHARIA ELÉTRICA,94,COORDENAÇÃO DO CURSO ENGENHARIA ELÉTRICA,2016-12-28,1600.0,2,ESTORNADA
1723,2016,7858,AUXILIO ÓCULOS - PROAE,7858,AUXILIO ÓCULOS - PROAE,2016-12-28,200.0,1,FINALIZADA
1722,2016,7858,AUXILIO ÓCULOS - PROAE,7858,AUXILIO ÓCULOS - PROAE,2016-12-27,200.0,1,LIQUIDADA
1721,2016,404,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,404,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,2016-12-26,2100.0,1,LIQUIDADA
1720,2016,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2016-12-13,1000.0,1,LIQUIDADA
1719,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-12-13,2400.0,3,ESTORNADA
1718,2016,9924,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,9924,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,2016-07-12,250.0,1,LIQUIDADA
1717,2016,10040,LARVICIDA NATURAL À BASE DE MORINGA OLEIFERA PARA COMBATER FOCOS DO MOSQUITO AEDES AEGYPTI,10040,LARVICIDA NATURAL À BASE DE MORINGA OLEIFERA PARA COMBATER FOCOS DO MOSQUITO AEDES AEGYPTI,2016-07-12,935.0,1,ENVIADA
1716,2016,9822,ME - TED Nº 64/2015 - REDE CEDES,9822,ME - TED Nº 64/2015 - REDE CEDES,2016-06-12,1800.0,2,ENVIADA
1715,2016,6014,SECRETARIA DE RELAÇOES INTERNACIONAIS,7857,APOIO À MOBILIDADE - PROAE,2016-06-12,397.95,1,FINALIZADA
1714,2016,208,COORDENAÇÃO DO CURSO DE FARMÁCIA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2016-06-12,2400.0,1,FINALIZADA
1713,2016,5239,TERMO DE COOPERAÇÃO ANP/PRH 14 - ENGENHARIA QUÍMICA,5239,TERMO DE COOPERAÇÃO ANP/PRH 14 - ENGENHARIA QUÍMICA,2016-05-12,2962.4,1,LIQUIDADA
1712,2016,7858,AUXILIO ÓCULOS - PROAE,7858,AUXILIO ÓCULOS - PROAE,2016-02-12,200.0,1,FINALIZADA
1711,2016,248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),2016-02-12,200.0,1,ESTORNADA
1710,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-01-12,935.0,1,CADASTRADA
1709,2016,61,ADMINISTRAÇÃO DO CERES - CAICÓ,61,ADMINISTRAÇÃO DO CERES - CAICÓ,2016-01-12,240.0,1,CADASTRADA
1708,2016,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2016-01-12,630.0,1,LIQUIDADA
1707,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-11-30,800.0,1,FINALIZADA
1706,2016,9924,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,9924,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,2016-11-29,50.0,1,FINALIZADA
1705,2016,104,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECÂNICA,104,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECÂNICA,2016-11-29,2100.0,1,LIQUIDADA
1704,2016,9924,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,9924,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,2016-11-29,50.0,1,ESTORNADA
1703,2016,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,2016-11-29,320.0,1,FINALIZADA
1702,2016,9276,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG,9276,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG,2016-11-29,350.0,1,LIQUIDADA
1701,2016,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,2016-11-28,1485.0,1,LIQUIDADA
1700,2016,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,2016-11-24,800.0,1,CADASTRADA
1699,2016,207,COORDENAÇÃO DO CURSO DE ENFERMAGEM,4886,AJUDA FINANCEIRA AO ESTUDANTE,2016-11-24,120.0,1,FINALIZADA
1698,2016,10171,PROMOÇÃO DA SAÚDE EM COLETIVIDADES: AÇÕES ORIENTADAS PARA A MELHORIA DO CONTROLE DA QUALIDADE HIGIÊNICO-SANITÁRIA DE UAN'S.,10171,PROMOÇÃO DA SAÚDE EM COLETIVIDADES: AÇÕES ORIENTADAS PARA A MELHORIA DO CONTROLE DA QUALIDADE HIGIÊNICO-SANITÁRIA DE UAN'S.,2016-11-24,400.0,5,ESTORNADA
1697,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-11-24,800.0,1,FINALIZADA
1696,2016,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,2016-11-24,320.0,1,LIQUIDADA
1695,2016,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,2016-11-24,320.0,1,ESTORNADA
1694,2016,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,2016-11-24,320.0,1,LIQUIDADA
1693,2016,5965,CENTRO DE EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,2016-11-24,480.0,1,FINALIZADA
1692,2016,10401,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - BACHARELADO,10411,WORKSHOP LISTENING FOR AQUATIC MAMMALS IN LATIN AMERICA,2016-11-23,2875.86,1,EM_LIQUIDACAO
1691,2016,9919,MUSEU DE CIÊNCIAS MORFOLÓGICAS -UM ESPAÇO INCLUSIVO,9919,MUSEU DE CIÊNCIAS MORFOLÓGICAS -UM ESPAÇO INCLUSIVO,2016-11-23,480.0,6,FINALIZADA
1690,2016,9899,"SAÚDE E BEM-ESTAR NAS ESCOLAS: PROMOVENDO AÇÕES INTERSETORIAIS DE SEGURANÇA ALIMENTAR E NUTRICIONAL, ESTILO DE VIDA ATIVO E PREVENÇÃO DE ACIDENTES NO MUNICÍPIO DE SANTA CRUZ, RN, BRASIL (PROEXT 2015)",9899,"SAÚDE E BEM-ESTAR NAS ESCOLAS: PROMOVENDO AÇÕES INTERSETORIAIS DE SEGURANÇA ALIMENTAR E NUTRICIONAL, ESTILO DE VIDA ATIVO E PREVENÇÃO DE ACIDENTES NO MUNICÍPIO DE SANTA CRUZ, RN, BRASIL (PROEXT 2015)",2016-11-23,600.0,1,FINALIZADA
1689,2016,9899,"SAÚDE E BEM-ESTAR NAS ESCOLAS: PROMOVENDO AÇÕES INTERSETORIAIS DE SEGURANÇA ALIMENTAR E NUTRICIONAL, ESTILO DE VIDA ATIVO E PREVENÇÃO DE ACIDENTES NO MUNICÍPIO DE SANTA CRUZ, RN, BRASIL (PROEXT 2015)",9899,"SAÚDE E BEM-ESTAR NAS ESCOLAS: PROMOVENDO AÇÕES INTERSETORIAIS DE SEGURANÇA ALIMENTAR E NUTRICIONAL, ESTILO DE VIDA ATIVO E PREVENÇÃO DE ACIDENTES NO MUNICÍPIO DE SANTA CRUZ, RN, BRASIL (PROEXT 2015)",2016-11-23,600.0,1,FINALIZADA
1688,2016,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2016-11-23,800.0,1,ESTORNADA
1687,2016,9080,PROGRAMA: PARNASSE SOCIAL - A JUVENTUDE BRASILEIRA NO COMBATE A NOSSA POBREZA,9080,PROGRAMA: PARNASSE SOCIAL - A JUVENTUDE BRASILEIRA NO COMBATE A NOSSA POBREZA,2016-11-23,80.0,1,FINALIZADA
1686,2016,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2016-11-22,480.0,4,EM_LIQUIDACAO
1685,2016,103,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO,103,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO,2016-11-22,160.0,1,LIQUIDADA
1684,2016,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2016-11-22,160.0,2,LIQUIDADA
1683,2016,9200,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG,9200,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG,2016-11-22,1200.0,1,FINALIZADA
1682,2016,207,COORDENAÇÃO DO CURSO DE ENFERMAGEM,207,COORDENAÇÃO DO CURSO DE ENFERMAGEM,2016-11-18,120.0,1,ENVIADA
1681,2016,8067,SECRETARIA ADMINISTRATIVA DA DIRETORIA ADMINISTRATIVA DA FACISA,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2016-11-18,90.0,3,FINALIZADA
1680,2016,6948,PLANO NAC. FORM. PROF. EDUC. BÁSICA - PARFOR,6948,PLANO NAC. FORM. PROF. EDUC. BÁSICA - PARFOR,2016-11-17,5280.0,22,EM_LIQUIDACAO
1679,2016,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2016-11-17,400.0,1,LIQUIDADA
1678,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-11-17,240.0,2,FINALIZADA
1677,2016,9263,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA - FPG,9263,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA - FPG,2016-11-16,700.0,1,FINALIZADA
1676,2016,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2016-11-16,320.0,1,LIQUIDADA
1675,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-11-16,1600.0,1,ATENDIDA
1674,2016,8067,SECRETARIA ADMINISTRATIVA DA DIRETORIA ADMINISTRATIVA DA FACISA,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2016-11-14,90.0,3,FINALIZADA
1673,2016,9263,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA - FPG,9263,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA - FPG,2016-11-14,900.0,1,FINALIZADA
1672,2016,9258,PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA - FPG,7261,PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA,2016-11-11,600.0,1,LIQUIDADA
1671,2016,120,DEPARTAMENTO DE MATEMÁTICA,120,DEPARTAMENTO DE MATEMÁTICA,2016-11-11,240.0,1,ESTORNADA
1670,2016,10278,MEMÓRIAS INDÍGENAS - REPOSITÓRIO E PROPOSTAS EDUCATIVAS,10278,MEMÓRIAS INDÍGENAS - REPOSITÓRIO E PROPOSTAS EDUCATIVAS,2016-11-11,360.0,1,ENVIADA
1669,2016,6069,INSTITUTO METROPOLE DIGITAL,6069,INSTITUTO METROPOLE DIGITAL,2016-10-11,360.0,1,ESTORNADA
1668,2016,1480,SECRETARIA DE EDUCAÇÃO A DISTÂNCIA,1480,SECRETARIA DE EDUCAÇÃO A DISTÂNCIA,2016-10-11,8800.0,1,ESTORNADA
1667,2016,10278,MEMÓRIAS INDÍGENAS - REPOSITÓRIO E PROPOSTAS EDUCATIVAS,10278,MEMÓRIAS INDÍGENAS - REPOSITÓRIO E PROPOSTAS EDUCATIVAS,2016-10-11,800.0,1,FINALIZADA
1666,2016,10278,MEMÓRIAS INDÍGENAS - REPOSITÓRIO E PROPOSTAS EDUCATIVAS,10278,MEMÓRIAS INDÍGENAS - REPOSITÓRIO E PROPOSTAS EDUCATIVAS,2016-10-11,800.0,1,ESTORNADA
1665,2016,9209,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG,8085,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA,2016-10-11,1992.81,1,LIQUIDADA
1664,2016,9209,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG,8085,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA,2016-10-11,1600.0,1,LIQUIDADA
1663,2016,9249,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - GEOPROF - (CERES/CCHLA) - FPG,9249,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - GEOPROF - (CERES/CCHLA) - FPG,2016-10-11,100.0,1,FINALIZADA
1662,2016,9249,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - GEOPROF - (CERES/CCHLA) - FPG,9249,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - GEOPROF - (CERES/CCHLA) - FPG,2016-10-11,100.0,1,ESTORNADA
1661,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-10-11,1600.0,1,ESTORNADA
1660,2016,8067,SECRETARIA ADMINISTRATIVA DA DIRETORIA ADMINISTRATIVA DA FACISA,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2016-10-11,60.0,3,FINALIZADA
1659,2016,6069,INSTITUTO METROPOLE DIGITAL,6069,INSTITUTO METROPOLE DIGITAL,2016-09-11,360.0,1,ESTORNADA
1658,2016,8067,SECRETARIA ADMINISTRATIVA DA DIRETORIA ADMINISTRATIVA DA FACISA,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2016-09-11,90.0,3,FINALIZADA
1657,2016,10189,ASSESSORIA E FORMAÇÃO PARA EMPRESAS RECUPERADAS POR TRABALHADORES NO NORDESTE,10189,ASSESSORIA E FORMAÇÃO PARA EMPRESAS RECUPERADAS POR TRABALHADORES NO NORDESTE,2016-09-11,800.0,5,FINALIZADA
1656,2016,105,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,105,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,2016-09-11,400.0,1,LIQUIDADA
1655,2016,1648,CERES - COORDENAÇÃO DO CURSO DE CIENCIAS CONTABEIS,1648,CERES - COORDENAÇÃO DO CURSO DE CIENCIAS CONTABEIS,2016-09-11,80.0,1,EM_LIQUIDACAO
1654,2016,92,COORDENAÇÃO DO CURSO ENGENHARIA CIVIL,92,COORDENAÇÃO DO CURSO ENGENHARIA CIVIL,2016-09-11,200.0,1,CADASTRADA
1653,2016,7858,AUXILIO ÓCULOS - PROAE,7858,AUXILIO ÓCULOS - PROAE,2016-09-11,3800.0,19,FINALIZADA
1652,2016,5965,CENTRO DE EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,2016-09-11,240.0,1,FINALIZADA
1651,2016,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2016-08-11,960.0,4,LIQUIDADA
1650,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,ESTORNADA
1649,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,ESTORNADA
1648,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,1770.0,5,CADASTRADA
1647,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,ESTORNADA
1646,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,FINALIZADA
1645,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,FINALIZADA
1644,2016,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,2016-08-11,120.0,1,FINALIZADA
1643,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,FINALIZADA
1642,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,ESTORNADA
1641,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-08-11,354.0,1,FINALIZADA
1640,2016,4846,PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA,4846,PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA,2016-08-11,1000.0,1,LIQUIDADA
1639,2016,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,2016-08-11,40.0,1,ENVIADA
1638,2016,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2016-08-11,960.0,4,FINALIZADA
1637,2016,9222,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG,404,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,2016-08-11,2000.0,1,LIQUIDADA
1636,2016,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,5211,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS,2016-08-11,800.0,1,LIQUIDADA
1635,2016,9222,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG,404,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,2016-08-11,2000.0,1,LIQUIDADA
1634,2016,9222,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG,404,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,2016-08-11,2000.0,1,LIQUIDADA
1633,2016,106,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA QUÍMICA,106,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA QUÍMICA,2016-08-11,280.0,1,LIQUIDADA
1632,2016,9249,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - GEOPROF - (CERES/CCHLA) - FPG,9249,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - GEOPROF - (CERES/CCHLA) - FPG,2016-08-11,2800.0,14,FINALIZADA
1631,2016,5965,CENTRO DE EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,2016-08-11,240.0,1,FINALIZADA
1630,2016,9921,"PRÓ-QUILOMBOLA: NEGROS DO RIACHO, COMUNIDADE E UNIVERSIDADE JUNTOS (2016)",9921,"PRÓ-QUILOMBOLA: NEGROS DO RIACHO, COMUNIDADE E UNIVERSIDADE JUNTOS (2016)",2016-08-11,1600.0,8,FINALIZADA
1629,2016,1648,CERES - COORDENAÇÃO DO CURSO DE CIENCIAS CONTABEIS,4886,AJUDA FINANCEIRA AO ESTUDANTE,2016-07-11,40.0,1,LIQUIDADA
1628,2016,1648,CERES - COORDENAÇÃO DO CURSO DE CIENCIAS CONTABEIS,1648,CERES - COORDENAÇÃO DO CURSO DE CIENCIAS CONTABEIS,2016-07-11,120.0,1,ESTORNADA
1627,2016,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,4886,AJUDA FINANCEIRA AO ESTUDANTE,2016-07-11,320.0,1,LIQUIDADA
1626,2016,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,9954,AS POLÍTICAS DE SEGURANÇA ALIMENTAR NA PROMOÇÃO DA AGRICULTURA FAMILIAR NO TERRITÓRIO DO MATO GRANDE - RN,2016-07-11,1062.0,1,EM_LIQUIDACAO
1625,2016,8067,SECRETARIA ADMINISTRATIVA DA DIRETORIA ADMINISTRATIVA DA FACISA,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2016-07-11,90.0,3,FINALIZADA
1624,2016,9243,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG,5254,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS,2016-07-11,450.0,1,LIQUIDADA
1623,2016,9225,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2016-07-11,540.0,1,LIQUIDADA
1622,2016,123,DEPARTAMENTO DE GEOLOGIA,123,DEPARTAMENTO DE GEOLOGIA,2016-07-11,300.0,1,ESTORNADA
1621,2016,9088,"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)",9088,"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)",2016-05-11,800.0,1,FINALIZADA
1620,2016,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,2016-04-11,160.0,1,EM_LIQUIDACAO
1619,2016,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2016-04-11,160.0,2,ESTORNADA
1618,2016,9244,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG,364,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA,2016-04-11,400.0,1,LIQUIDADA
1617,2016,9244,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA - FPG,364,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA,2016-04-11,3000.0,1,LIQUIDADA
1616,2016,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,2016-04-11,160.0,1,FINALIZADA
