ano,id_unidade,natureza_despesa,valor,sigla
2019,4885,SERV. PESSOA FÍSICA,24395.0,ECT
2019,4885,SERV. PESSOA JURÍDICA,111072.32,ECT
2019,4885,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,5474.35,ECT
2019,4890,AUX. FINANCEIRO ESTUDANTE,20835.0,FACISA
2019,4890,CUSTEIO,1223509.04,FACISA
2019,4890,DIV.EXERCÍCIOS ANTERIORES,6365.72,FACISA
2019,4890,DIÁRIAS,1834.78,FACISA
2019,4890,EQUIP. MATERIAL PERMANENTE,80238.48,FACISA
2019,4890,LOC. MÃO-DE-OBRA,127773.22,FACISA
2019,4890,MATERIAL DE CONSUMO,96634.15,FACISA
2019,4890,PASSAGENS,0.0,FACISA
2019,4890,SERV. PESSOA FÍSICA,531.0,FACISA
2019,4890,SERV. PESSOA JURÍDICA,84365.81,FACISA
2019,4890,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,1743.66,FACISA
2019,5965,AUX. FINANCEIRO ESTUDANTE,50750.0,CE
2019,5965,CUSTEIO,1567365.62,CE
2019,5965,DIV.EXERCÍCIOS ANTERIORES,500.0,CE
2019,5965,DIÁRIAS,598.0,CE
2019,5965,EQUIP. MATERIAL PERMANENTE,76585.0,CE
2019,5965,LOC. MÃO-DE-OBRA,97078.67,CE
2019,5965,MATERIAL DE CONSUMO,69851.47,CE
2019,5965,PASSAGENS,16680.33,CE
2019,5965,SERV. PESSOA FÍSICA,395.9,CE
2019,5965,SERV. PESSOA JURÍDICA,43083.54,CE
2019,5965,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,96.0,CE
2019,6026,CUSTEIO,727884.67,INST. CÉREBRO
2019,6026,DIÁRIAS,0.0,INST. CÉREBRO
2019,6026,EQUIP. MATERIAL PERMANENTE,36989.0,INST. CÉREBRO
2019,6026,LOC. MÃO-DE-OBRA,160417.82,INST. CÉREBRO
2019,6026,MATERIAL DE CONSUMO,242120.83,INST. CÉREBRO
2019,6026,OBRIGAÇÕES CONTRIBUTIVAS,83.0,INST. CÉREBRO
2019,6026,SERV. PESSOA JURÍDICA,55611.84,INST. CÉREBRO
2019,6026,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,551.73,INST. CÉREBRO
2019,6069,AUX. FINANCEIRO ESTUDANTE,66400.0,IMD
2019,6069,CUSTEIO,2755915.52,IMD
2019,6069,DIÁRIAS,4726.57,IMD
2019,6069,EQUIP. MATERIAL PERMANENTE,392579.21,IMD
2019,6069,INDENIZAÇÕES E RESTITUIÇÕE,9962.54,IMD
2019,6069,LOC. MÃO-DE-OBRA,827.02,IMD
2019,6069,MATERIAL DE CONSUMO,228319.69,IMD
2019,6069,OBRIGAÇÕES PATRONAIS,1986.4,IMD
2019,6069,PASSAGENS,10467.41,IMD
2019,6069,SERV. PESSOA FÍSICA,12382.2,IMD
2019,6069,SERV. PESSOA JURÍDICA,191451.95,IMD
2019,6919,AUX. FINANCEIRO ESTUDANTE,6840.0,IMT-RN
2019,6919,CUSTEIO,350764.97,IMT-RN
2019,6919,DIÁRIAS,0.0,IMT-RN
2019,6919,EQUIP. MATERIAL PERMANENTE,8713.97,IMT-RN
2019,6919,LOC. MÃO-DE-OBRA,47905.26,IMT-RN
2019,6919,MATERIAL DE CONSUMO,34290.63,IMT-RN
2019,6919,PASSAGENS,3420.68,IMT-RN
2019,6919,SERV. PESSOA JURÍDICA,8787.97,IMT-RN
2019,6919,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,192.0,IMT-RN
2019,7278,AUX. FINANCEIRO ESTUDANTE,58510.0,EMCM/RN
2019,7278,CUSTEIO,1544491.7,EMCM/RN
2019,7278,DESENVOLVIMENTO DE SOFTWARE,118950.0,EMCM/RN
2019,7278,DIÁRIAS,3456.78,EMCM/RN
2019,7278,EQUIP. MATERIAL PERMANENTE,95202.62,EMCM/RN
2019,7278,INDENIZAÇÕES E RESTITUIÇÕE,6996.66,EMCM/RN
2019,7278,LOC. MÃO-DE-OBRA,177690.02,EMCM/RN
2019,7278,MATERIAL DE CONSUMO,253063.14,EMCM/RN
2019,7278,PASSAGENS,10617.52,EMCM/RN
2019,7278,SERV. PESSOA JURÍDICA,89764.46,EMCM/RN
2020,205,AUX. FINANCEIRO ESTUDANTE,548257.0,ES/UFRN
2020,205,CUSTEIO,1849578.03,ES/UFRN
2020,205,DIV.EXERCÍCIOS ANTERIORES,2900.0,ES/UFRN
2020,205,LOC. MÃO-DE-OBRA,170156.27,ES/UFRN
2020,205,MATERIAL DE CONSUMO,7654.87,ES/UFRN
2020,205,SERV. PESSOA FÍSICA,100.3,ES/UFRN
2020,205,SERV. PESSOA JURÍDICA,70002.8,ES/UFRN
2020,205,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,3313.17,ES/UFRN
2020,284,AUX. FINANCEIRO ESTUDANTE,697302.0,EMUFRN
2020,284,CUSTEIO,1369692.85,EMUFRN
2020,284,DIV.EXERCÍCIOS ANTERIORES,307.22,EMUFRN
2020,284,DIÁRIAS,2929.28,EMUFRN
2020,284,LOC. MÃO-DE-OBRA,145156.96,EMUFRN
2020,284,MATERIAL DE CONSUMO,14028.82,EMUFRN
2020,284,OBRIGAÇÕES PATRONAIS,4521.94,EMUFRN
2020,284,PASSAGENS,6887.15,EMUFRN
2020,284,SERV. PESSOA FÍSICA,27910.04,EMUFRN
2020,284,SERV. PESSOA JURÍDICA,26918.51,EMUFRN
2020,284,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2772.41,EMUFRN
2020,351,AUX. FINANCEIRO ESTUDANTE,1442391.0,EAJ
2020,351,CUSTEIO,8768754.53,EAJ
2020,351,DIV.EXERCÍCIOS ANTERIORES,24738.71,EAJ
2020,351,DIÁRIAS,4279.18,EAJ
2020,351,LOC. MÃO-DE-OBRA,1264521.2,EAJ
2020,351,MATERIAL DE CONSUMO,468062.28,EAJ
2020,351,PASSAGENS,8211.5,EAJ
2020,351,SERV. PESSOA JURÍDICA,125486.53,EAJ
2020,351,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,3840.0,EAJ
2020,439,AUX. FINANCEIRO ESTUDANTE,47740.0,CCET
2020,439,CUSTEIO,6565071.45,CCET
2020,439,LOC. MÃO-DE-OBRA,658840.28,CCET
2020,439,MATERIAL DE CONSUMO,2201.91,CCET
2020,439,SERV. PESSOA JURÍDICA,32520.13,CCET
2020,439,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,9001.24,CCET
2020,440,AUX. FINANCEIRO ESTUDANTE,97600.0,CB
2020,440,CUSTEIO,2762417.55,CB
2020,440,DIÁRIAS,1000.0,CB
2020,440,LOC. MÃO-DE-OBRA,69845.88,CB
2020,440,MATERIAL DE CONSUMO,104796.89,CB
2020,440,OBRIGAÇÕES CONTRIBUTIVAS,136.33,CB
2020,440,PASSAGENS,8866.01,CB
2020,440,SERV. PESSOA JURÍDICA,60683.7,CB
2020,440,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,5000.0,CB
2020,441,AUX. FINANCEIRO ESTUDANTE,16720.0,CCS
2020,441,CUSTEIO,5282431.9,CCS
2020,441,EQUIP. MATERIAL PERMANENTE,2325.0,CCS
2020,441,LOC. MÃO-DE-OBRA,882911.05,CCS
2020,441,MATERIAL DE CONSUMO,40665.7,CCS
2020,441,PASSAGENS,8558.31,CCS
2020,441,SERV. PESSOA JURÍDICA,287687.76,CCS
2020,441,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,40000.0,CCS
2020,442,AUX. FINANCEIRO ESTUDANTE,81720.0,CCHLA
2020,442,CUSTEIO,3679383.11,CCHLA
2020,442,MATERIAL DE CONSUMO,2902.54,CCHLA
2020,442,SERV. PESSOA JURÍDICA,22637.28,CCHLA
2020,443,AUX. FINANCEIRO ESTUDANTE,69230.0,CCSA
2020,443,CUSTEIO,2338886.12,CCSA
2020,443,LOC. MÃO-DE-OBRA,5753.92,CCSA
2020,443,MATERIAL DE CONSUMO,152210.86,CCSA
2020,443,OBRIGAÇÕES PATRONAIS,0.01,CCSA
2020,443,SERV. PESSOA FÍSICA,0.01,CCSA
2020,443,SERV. PESSOA JURÍDICA,13060.06,CCSA
2020,443,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,0.0,CCSA
2020,445,AUX. FINANCEIRO ESTUDANTE,32530.0,CT
2020,445,CUSTEIO,4935186.12,CT
2020,445,LOC. MÃO-DE-OBRA,347341.69,CT
2020,445,MATERIAL DE CONSUMO,12412.3,CT
2020,445,SERV. PESSOA JURÍDICA,31778.67,CT
2020,445,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2990.71,CT
2020,1482,AUX. FINANCEIRO ESTUDANTE,114000.0,CERES
2020,1482,CUSTEIO,1506439.38,CERES
2020,1482,DIÁRIAS,9864.64,CERES
2020,1482,EQUIP. MATERIAL PERMANENTE,6100.0,CERES
2020,1482,INDENIZAÇÕES E RESTITUIÇÕE,1000.0,CERES
2020,1482,LOC. MÃO-DE-OBRA,215672.04,CERES
2020,1482,MATERIAL DE CONSUMO,40598.22,CERES
2020,1482,SERV. PESSOA FÍSICA,1599.14,CERES
2020,1482,SERV. PESSOA JURÍDICA,29547.77,CERES
2020,1482,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,3000.0,CERES
2020,4885,AUX. FINANCEIRO ESTUDANTE,155200.0,ECT
2020,4885,CUSTEIO,2401089.7,ECT
2020,4885,DIV.EXERCÍCIOS ANTERIORES,8069.98,ECT
2020,4885,DIÁRIAS,1398.13,ECT
2020,4885,LOC. MÃO-DE-OBRA,238855.46,ECT
2020,4885,MATERIAL DE CONSUMO,22322.94,ECT
2020,4885,SERV. PESSOA FÍSICA,10455.0,ECT
2020,4885,SERV. PESSOA JURÍDICA,37582.99,ECT
2020,4885,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,8030.17,ECT
2020,4890,AUX. FINANCEIRO ESTUDANTE,38400.0,FACISA
2020,4890,CUSTEIO,1116067.0,FACISA
2020,4890,DIV.EXERCÍCIOS ANTERIORES,4922.24,FACISA
2020,4890,DIÁRIAS,1180.4,FACISA
2020,4890,EQUIP. MATERIAL PERMANENTE,1505.0,FACISA
2020,4890,INDENIZAÇÕES E RESTITUIÇÕE,6552.55,FACISA
2020,4890,LOC. MÃO-DE-OBRA,105147.75,FACISA
2020,4890,MATERIAL DE CONSUMO,28787.35,FACISA
2020,4890,OBRIGAÇÕES CONTRIBUTIVAS,637.95,FACISA
2020,4890,SERV. PESSOA JURÍDICA,33348.21,FACISA
2020,4890,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2562.06,FACISA
2020,5965,AUX. FINANCEIRO ESTUDANTE,16310.0,CE
2020,5965,CUSTEIO,1401547.87,CE
2020,5965,DIÁRIAS,4749.44,CE
2020,5965,LOC. MÃO-DE-OBRA,115838.09,CE
2020,5965,MATERIAL DE CONSUMO,11855.59,CE
2020,5965,SERV. PESSOA JURÍDICA,11101.69,CE
2020,5965,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,967.0,CE
2020,6026,CUSTEIO,669272.31,INST. CÉREBRO
2020,6026,DIV.EXERCÍCIOS ANTERIORES,3576.0,INST. CÉREBRO
2020,6026,LOC. MÃO-DE-OBRA,161765.77,INST. CÉREBRO
2020,6026,MATERIAL DE CONSUMO,63476.56,INST. CÉREBRO
2020,6026,SERV. PESSOA JURÍDICA,13868.45,INST. CÉREBRO
2020,6026,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2353.69,INST. CÉREBRO
2020,6069,AUX. FINANCEIRO ESTUDANTE,69720.0,IMD
2020,6069,CUSTEIO,1726984.04,IMD
2020,6069,DIÁRIAS,0.0,IMD
2020,6069,INDENIZAÇÕES E RESTITUIÇÕE,8461.11,IMD
2020,6069,LOC. MÃO-DE-OBRA,871.31,IMD
2020,6069,MATERIAL DE CONSUMO,82562.27,IMD
2020,6069,PASSAGENS,0.0,IMD
2020,6069,SERV. PESSOA FÍSICA,299.64,IMD
2020,6069,SERV. PESSOA JURÍDICA,88305.52,IMD
2020,6069,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,1245.0,IMD
2020,6919,AUX. FINANCEIRO ESTUDANTE,400.0,IMT-RN
2020,6919,CUSTEIO,196804.05,IMT-RN
2020,6919,DIÁRIAS,1651.39,IMT-RN
2020,6919,LOC. MÃO-DE-OBRA,54734.23,IMT-RN
2020,6919,MATERIAL DE CONSUMO,167228.92,IMT-RN
2020,6919,PASSAGENS,3545.81,IMT-RN
2020,6919,SERV. PESSOA FÍSICA,177.0,IMT-RN
2020,6919,SERV. PESSOA JURÍDICA,42868.82,IMT-RN
2020,6919,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,768.0,IMT-RN
2020,7278,AUX. FINANCEIRO ESTUDANTE,11855.0,EMCM/RN
2020,7278,CUSTEIO,1320071.65,EMCM/RN
2020,7278,DIÁRIAS,6340.84,EMCM/RN
2020,7278,LOC. MÃO-DE-OBRA,110924.76,EMCM/RN
2020,7278,MATERIAL DE CONSUMO,81716.04,EMCM/RN
2020,7278,PASSAGENS,0.0,EMCM/RN
2020,7278,SERV. PESSOA JURÍDICA,71497.33,EMCM/RN
2020,7278,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,1008.0,EMCM/RN
